transaction_id,invoice_id,customer_id,customer_name,store_id,erp_transaction_date,erp_amount,gateway_transaction_id,gateway,payment_transaction_date,payment_amount,payment_difference,bank_transaction_date,bank_amount,bank_difference,bank_status,date_difference_days,entity_match_score,entity_match_confidence,reconciliation_status
TX0000098,INV0000098,CUST009820,Priya Rao,STORE086,2026-08-04 00:00:00,77291.69,PG82056929,Gateway_B,2026-08-04 00:00:00,77291.69,0.0,2026-08-04 00:00:00,77291.69,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000099,INV0000099,CUST003722,Kavya Nair,STORE041,2026-08-17 00:00:00,18424.58,PG17632622,Gateway_B,2026-08-17 00:00:00,18424.58,0.0,2026-08-17 00:00:00,18424.58,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000100,INV0000100,CUST004611,Aditya Mehta,STORE016,2026-08-29 00:00:00,3243.17,PG24076678,Gateway_A,2026-08-29 00:00:00,1757.79,1485.38,2026-08-30 00:00:00,3243.17,-1485.38,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT
TX0000101,INV0000101,CUST000316,Amit Gupta,STORE106,2026-08-18 00:00:00,80924.36,PG22836457,Gateway_B,2026-08-18 00:00:00,80924.36,0.0,2026-08-18 00:00:00,80924.36,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000102,INV0000102,CUST000904,Meera Iyer,STORE152,2026-08-12 00:00:00,77331.04,PG95057342,Gateway_A,2026-08-12 00:00:00,77331.04,0.0,2026-08-12 00:00:00,77331.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000103,INV0000103,CUST004591,Vikram Reddy,STORE204,2026-08-27 00:00:00,103243.04,PG61875750,Gateway_A,2026-08-27 00:00:00,103243.04,0.0,2026-08-27 00:00:00,103243.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000104,INV0000104,CUST004861,Ananya Kumar,STORE003,2026-08-14 00:00:00,107684.08,PG27733207,Gateway_A,2026-08-14 00:00:00,107684.08,0.0,2026-08-16 00:00:00,107684.08,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000105,INV0000105,CUST002487,Rohan Singh,STORE062,2026-08-24 00:00:00,50218.91,PG37985318,Gateway_C,2026-08-24 00:00:00,50218.91,0.0,2026-08-24 00:00:00,50218.91,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000106,INV0000106,CUST006339,Kavya Reddy,STORE236,2026-08-27 00:00:00,59849.35,PG77648713,Gateway_A,2026-08-27 00:00:00,59849.35,0.0,2026-08-28 00:00:00,59849.35,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000107,INV0000107,CUST004165,Amit Verma,STORE101,2026-08-09 00:00:00,50157.01,PG74435131,Gateway_A,2026-08-09 00:00:00,50157.01,0.0,2026-08-10 00:00:00,50157.01,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000108,INV0000108,CUST003487,Priya Reddy,STORE183,2026-08-10 00:00:00,96742.15,PG92345293,Gateway_C,2026-08-10 00:00:00,96742.15,0.0,2026-08-11 00:00:00,96742.15,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000109,INV0000109,CUST002674,Nikhil Joshi,STORE248,2026-08-29 00:00:00,2477.81,PG46298800,Gateway_C,2026-08-29 00:00:00,2477.81,0.0,2026-08-31 00:00:00,2477.81,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000110,INV0000110,CUST005258,Arjun Verma,STORE029,2026-08-22 00:00:00,5477.85,PG98640592,Gateway_C,2026-08-22 00:00:00,5477.85,0.0,2026-08-22 00:00:00,5477.85,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000111,INV0000111,CUST008370,Kavya Joshi,STORE063,2026-08-30 00:00:00,57474.36,PG57086513,Gateway_B,2026-08-30 00:00:00,57474.36,0.0,2026-08-30 00:00:00,57474.36,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000112,INV0000112,CUST000460,Neha Joshi,STORE097,2026-08-06 00:00:00,34131.29,PG63981455,Gateway_C,2026-08-06 00:00:00,34131.29,0.0,2026-08-06 00:00:00,34131.29,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000113,INV0000113,CUST001293,Arjun Iyer,STORE209,2026-08-18 00:00:00,27986.09,PG35074192,Gateway_A,2026-08-18 00:00:00,27986.09,0.0,2026-08-18 00:00:00,27986.09,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000114,INV0000114,CUST005608,Nikhil Kumar,STORE240,2026-08-19 00:00:00,49987.21,PG34147220,Gateway_C,2026-08-19 00:00:00,49987.21,0.0,2026-08-19 00:00:00,49987.21,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000115,INV0000115,CUST009702,Kavya Iyer,STORE247,2026-08-21 00:00:00,49469.73,PG43256819,Gateway_A,2026-08-21 00:00:00,49469.73,0.0,2026-08-23 00:00:00,49469.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000116,INV0000116,CUST004388,Rohan Kumar,STORE108,2026-08-17 00:00:00,84112.27,PG91526370,Gateway_A,2026-08-17 00:00:00,84112.27,0.0,2026-08-19 00:00:00,84112.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000117,INV0000117,CUST009358,Arjun Verma,STORE171,2026-08-28 00:00:00,28439.11,PG46041601,Gateway_C,2026-08-28 00:00:00,28439.11,0.0,2026-08-29 00:00:00,28439.11,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000118,INV0000118,CUST003866,Vikram Kumar,STORE246,2026-08-07 00:00:00,8280.86,PG95763192,Gateway_B,2026-08-07 00:00:00,8280.86,0.0,2026-08-08 00:00:00,8280.86,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000119,INV0000119,CUST006967,Pooja Reddy,STORE208,2026-08-19 00:00:00,26227.66,PG45951184,Gateway_B,2026-08-19 00:00:00,26227.66,0.0,2026-08-20 00:00:00,26227.66,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000120,INV0000120,CUST003079,Vikram Mehta,STORE231,2026-08-02 00:00:00,12971.38,PG44239867,Gateway_A,2026-08-02 00:00:00,12971.38,0.0,2026-08-02 00:00:00,12971.38,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000121,INV0000121,CUST004479,Meera Verma,STORE199,2026-08-12 00:00:00,35914.72,PG61089124,Gateway_B,2026-08-12 00:00:00,35914.72,0.0,2026-08-12 00:00:00,35914.72,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000122,INV0000122,CUST000294,Arjun Patel,STORE210,2026-08-14 00:00:00,7458.08,PG90774601,Gateway_A,2026-08-14 00:00:00,7458.08,0.0,2026-08-15 00:00:00,7458.08,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000123,INV0000123,CUST003234,Arjun Nair,STORE039,2026-08-20 00:00:00,67146.05,PG82891200,Gateway_B,2026-08-20 00:00:00,67146.05,0.0,2026-08-22 00:00:00,67146.05,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000124,INV0000124,CUST008936,Aditya Singh,STORE181,2026-08-07 00:00:00,29622.63,PG21858713,Gateway_A,2026-08-07 00:00:00,29622.63,0.0,2026-08-07 00:00:00,29622.63,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000125,INV0000125,CUST001756,Arjun Mehta,STORE169,2026-08-09 00:00:00,52857.37,PG12453314,Gateway_A,2026-08-09 00:00:00,52857.37,0.0,2026-08-10 00:00:00,52857.37,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000126,INV0000126,CUST004516,Kavya Reddy,STORE098,2026-08-24 00:00:00,76369.83,PG81413141,Gateway_B,2026-08-24 00:00:00,76369.83,0.0,2026-08-25 00:00:00,76369.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000127,INV0000127,CUST006533,Sneha Verma,STORE101,2026-08-23 00:00:00,106475.94,PG28036113,Gateway_A,2026-08-23 00:00:00,135608.58,-29132.64,2026-08-23 00:00:00,106475.94,29132.64,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT
TX0000128,INV0000128,CUST002906,Karan Iyer,STORE168,2026-08-15 00:00:00,59096.51,PG58126741,Gateway_A,2026-08-15 00:00:00,59096.51,0.0,2026-08-16 00:00:00,59096.51,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000129,INV0000129,CUST004361,Meera Iyer,STORE083,2026-08-04 00:00:00,66874.73,PG83166235,Gateway_C,2026-08-04 00:00:00,66874.73,0.0,2026-08-04 00:00:00,66874.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000130,INV0000130,CUST001189,Amit Singh,STORE106,2026-08-21 00:00:00,103730.56,PG60033600,Gateway_B,2026-08-21 00:00:00,103730.56,0.0,2026-08-23 00:00:00,103730.56,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000131,INV0000131,CUST005815,Meera Mehta,STORE176,2026-08-24 00:00:00,83740.85,PG93235254,Gateway_A,2026-08-24 00:00:00,83740.85,0.0,2026-08-25 00:00:00,83740.85,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000132,INV0000132,CUST009319,Vikram Verma,STORE048,2026-08-02 00:00:00,92964.17,PG72952589,Gateway_C,2026-08-02 00:00:00,92964.17,0.0,2026-08-02 00:00:00,92964.17,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000133,INV0000133,CUST003746,Ananya Sharma,STORE113,2026-08-06 00:00:00,55828.46,PG88446233,Gateway_A,2026-08-06 00:00:00,55828.46,0.0,2026-08-06 00:00:00,55828.46,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000134,INV0000134,CUST006671,Meera Mishra,STORE098,2026-08-27 00:00:00,80510.74,PG25309569,Gateway_C,2026-08-27 00:00:00,80510.74,0.0,2026-08-27 00:00:00,80510.74,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000135,INV0000135,CUST005192,Sneha Kumar,STORE059,2026-08-14 00:00:00,89807.56,PG51064965,Gateway_C,2026-08-14 00:00:00,89807.56,0.0,2026-08-14 00:00:00,89807.56,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000136,INV0000136,CUST002261,Amit Singh,STORE001,2026-08-17 00:00:00,103663.66,PG69168420,Gateway_B,2026-08-17 00:00:00,103663.66,0.0,2026-08-18 00:00:00,103663.66,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000137,INV0000137,CUST000633,Aditya Kumar,STORE001,2026-08-04 00:00:00,54503.3,PG98495545,Gateway_B,2026-08-04 00:00:00,54503.3,0.0,2026-08-04 00:00:00,54503.3,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000138,INV0000138,CUST009876,Sneha Sharma,STORE038,2026-08-11 00:00:00,74823.32,PG46199120,Gateway_A,2026-08-11 00:00:00,74823.32,0.0,2026-08-11 00:00:00,74823.32,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000139,INV0000139,CUST008037,Nikhil Das,STORE165,2026-08-16 00:00:00,70465.07,PG18931544,Gateway_A,2026-08-16 00:00:00,70465.07,0.0,2026-08-18 00:00:00,70465.07,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000140,INV0000140,CUST004841,Priya Reddy,STORE229,2026-08-19 00:00:00,99398.23,PG49058645,Gateway_C,2026-08-19 00:00:00,99398.23,0.0,2026-08-21 00:00:00,99398.23,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000141,INV0000141,CUST007639,Kavya Kumar,STORE237,2026-08-14 00:00:00,94603.96,PG29275934,Gateway_A,2026-08-14 00:00:00,94603.96,0.0,2026-08-16 00:00:00,94603.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000142,INV0000142,CUST003702,Rohan Joshi,STORE007,2026-08-12 00:00:00,1513.95,PG66455809,Gateway_B,2026-08-12 00:00:00,1513.95,0.0,2026-08-13 00:00:00,1513.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000143,INV0000143,CUST001718,Rahul Reddy,STORE149,2026-08-08 00:00:00,87486.44,PG35454494,Gateway_A,2026-08-08 00:00:00,92277.66,-4791.22,2026-08-09 00:00:00,87486.44,4791.22,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT
TX0000144,INV0000144,CUST009571,Kavya Mehta,STORE219,2026-08-26 00:00:00,40189.74,PG99207061,Gateway_A,2026-08-26 00:00:00,40189.74,0.0,2026-08-27 00:00:00,40189.74,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000145,INV0000145,CUST007311,Pooja Nair,STORE070,2026-08-05 00:00:00,90019.33,PG41154580,Gateway_A,2026-08-05 00:00:00,90019.33,0.0,2026-08-07 00:00:00,90019.33,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000146,INV0000146,CUST006098,Nikhil Singh,STORE213,2026-08-12 00:00:00,101748.81,PG59774746,Gateway_C,2026-08-12 00:00:00,101748.81,0.0,2026-08-12 00:00:00,101748.81,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000147,INV0000147,CUST009981,Vikram Mishra,STORE183,2026-08-18 00:00:00,15667.88,PG59266872,Gateway_A,2026-08-18 00:00:00,15667.88,0.0,2026-08-19 00:00:00,15667.88,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000148,INV0000148,CUST005132,Ananya Das,STORE038,2026-08-01 00:00:00,74798.4,PG48761124,Gateway_B,2026-08-01 00:00:00,74798.4,0.0,2026-08-01 00:00:00,74798.4,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,DUPLICATE
TX0000149,INV0000149,CUST001814,Sneha Kumar,STORE156,2026-08-17 00:00:00,101227.75,PG95778087,Gateway_A,2026-08-17 00:00:00,73099.81,28127.94,2026-08-18 00:00:00,101227.75,-28127.94,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT
TX0000150,INV0000150,CUST008222,Karan Mishra,STORE050,2026-08-06 00:00:00,40320.19,PG67662428,Gateway_B,2026-08-06 00:00:00,40320.19,0.0,2026-08-06 00:00:00,40320.19,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000151,INV0000151,CUST004362,Kavya Iyer,STORE084,2026-08-12 00:00:00,32025.83,PG58822621,Gateway_B,2026-08-12 00:00:00,32025.83,0.0,2026-08-12 00:00:00,32025.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000152,INV0000152,CUST001667,Karan Kapoor,STORE179,2026-08-25 00:00:00,91041.52,PG46720882,Gateway_B,2026-08-25 00:00:00,91041.52,0.0,2026-08-26 00:00:00,91041.52,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000153,INV0000153,CUST004608,Sneha Kapoor,STORE245,2026-08-15 00:00:00,67286.08,PG82410175,Gateway_C,2026-08-15 00:00:00,67286.08,0.0,2026-08-16 00:00:00,67286.08,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000154,INV0000154,CUST002329,Kavya Sharma,STORE126,2026-08-17 00:00:00,56020.51,PG18089461,Gateway_B,2026-08-17 00:00:00,56020.51,0.0,2026-08-18 00:00:00,56020.51,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000155,INV0000155,CUST000773,Ananya Kumar,STORE014,2026-08-18 00:00:00,4796.59,PG44078668,Gateway_A,2026-08-18 00:00:00,4796.59,0.0,2026-08-18 00:00:00,4796.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000156,INV0000156,CUST003661,Vikram Singh,STORE122,2026-08-31 00:00:00,34449.13,PG54294758,Gateway_B,2026-08-31 00:00:00,34449.13,0.0,2026-09-02 00:00:00,34449.13,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000157,INV0000157,CUST003218,Ananya Joshi,STORE152,2026-08-23 00:00:00,11995.91,PG76442457,Gateway_B,2026-08-23 00:00:00,11995.91,0.0,2026-08-23 00:00:00,11995.91,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000158,INV0000158,CUST008160,Arjun Mehta,STORE058,2026-08-26 00:00:00,80800.21,PG88255587,Gateway_B,2026-08-26 00:00:00,80800.21,0.0,2026-08-28 00:00:00,80800.21,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000159,INV0000159,CUST004004,Rohan Kapoor,STORE023,2026-08-14 00:00:00,49127.55,PG91565292,Gateway_B,2026-08-14 00:00:00,49127.55,0.0,2026-08-16 00:00:00,49127.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000160,INV0000160,CUST006127,Ananya Mishra,STORE189,2026-08-25 00:00:00,56773.59,PG37298870,Gateway_B,2026-08-25 00:00:00,56773.59,0.0,2026-08-26 00:00:00,56773.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000161,INV0000161,CUST004634,Neha Gupta,STORE177,2026-08-06 00:00:00,99448.62,PG29252138,Gateway_C,2026-08-06 00:00:00,99448.62,0.0,2026-08-06 00:00:00,99448.62,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000162,INV0000162,CUST004743,Aditya Kumar,STORE070,2026-08-20 00:00:00,29840.5,PG66593619,Gateway_A,2026-08-20 00:00:00,27306.43,2534.07,2026-08-21 00:00:00,29840.5,-2534.07,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT
TX0000163,INV0000163,CUST003641,Rahul Kumar,STORE195,2026-08-14 00:00:00,18299.75,PG24917018,Gateway_B,2026-08-14 00:00:00,18299.75,0.0,2026-08-14 00:00:00,18299.75,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000164,INV0000164,CUST007559,Neha Das,STORE194,2026-08-20 00:00:00,36760.68,PG71490661,Gateway_C,2026-08-20 00:00:00,36760.68,0.0,2026-08-21 00:00:00,36760.68,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000165,INV0000165,CUST001853,Ananya Rao,STORE238,2026-08-16 00:00:00,70123.54,PG88743965,Gateway_C,2026-08-16 00:00:00,70123.54,0.0,2026-08-18 00:00:00,70123.54,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000166,INV0000166,CUST009237,Sneha Patel,STORE185,2026-08-11 00:00:00,88920.11,PG68389159,Gateway_B,2026-08-11 00:00:00,88920.11,0.0,2026-08-12 00:00:00,88920.11,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000167,INV0000167,CUST006269,Amit Gupta,STORE078,2026-08-23 00:00:00,54582.4,PG58432900,Gateway_C,2026-08-23 00:00:00,54582.4,0.0,2026-08-23 00:00:00,54582.4,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000168,INV0000168,CUST003440,Pooja Mishra,STORE076,2026-08-19 00:00:00,4728.58,PG96125777,Gateway_B,2026-08-19 00:00:00,4728.58,0.0,2026-08-20 00:00:00,4728.58,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000169,INV0000169,CUST003604,Neha Reddy,STORE192,2026-08-07 00:00:00,24928.55,PG61104557,Gateway_C,2026-08-07 00:00:00,24928.55,0.0,2026-08-08 00:00:00,24928.55,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000170,INV0000170,CUST006196,Meera Gupta,STORE119,2026-08-08 00:00:00,68488.57,PG32866857,Gateway_B,2026-08-08 00:00:00,68488.57,0.0,2026-08-08 00:00:00,68488.57,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000171,INV0000171,CUST003487,Priya Reddy,STORE144,2026-08-02 00:00:00,52647.02,PG54547561,Gateway_B,2026-08-02 00:00:00,52647.02,0.0,2026-08-02 00:00:00,52647.02,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000172,INV0000172,CUST002056,Priya Mishra,STORE035,2026-08-10 00:00:00,82798.7,PG70783091,Gateway_A,2026-08-10 00:00:00,82798.7,0.0,2026-08-11 00:00:00,82798.7,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000173,INV0000173,CUST008603,Amit Sharma,STORE163,2026-08-07 00:00:00,83386.02,PG50636116,Gateway_A,2026-08-07 00:00:00,83386.02,0.0,2026-08-07 00:00:00,83386.02,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000174,INV0000174,CUST002989,Rohan Kapoor,STORE091,2026-08-27 00:00:00,45841.36,PG85809741,Gateway_B,2026-08-27 00:00:00,45841.36,0.0,2026-08-29 00:00:00,45841.36,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000175,INV0000175,CUST008643,Sneha Patel,STORE092,2026-08-31 00:00:00,89261.35,PG35787456,Gateway_A,2026-08-31 00:00:00,89261.35,0.0,2026-09-01 00:00:00,89261.35,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000176,INV0000176,CUST009529,Sneha Iyer,STORE124,2026-08-14 00:00:00,55387.94,PG62482569,Gateway_B,2026-08-14 00:00:00,55387.94,0.0,2026-08-16 00:00:00,55387.94,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000177,INV0000177,CUST008519,Rohan Rao,STORE061,2026-08-17 00:00:00,89215.34,PG31215472,Gateway_C,2026-08-17 00:00:00,89215.34,0.0,2026-08-19 00:00:00,89215.34,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000178,INV0000178,CUST000399,Priya Sharma,STORE051,2026-08-26 00:00:00,39085.43,PG57476563,Gateway_B,2026-08-26 00:00:00,39085.43,0.0,2026-08-26 00:00:00,39085.43,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000179,INV0000179,CUST001152,Karan Singh,STORE134,2026-08-30 00:00:00,92226.99,PG87800746,Gateway_B,2026-08-30 00:00:00,92226.99,0.0,2026-09-01 00:00:00,92226.99,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000180,INV0000180,CUST004460,Arjun Rao,STORE080,2026-08-19 00:00:00,74460.33,PG50646166,Gateway_A,2026-08-19 00:00:00,74460.33,0.0,2026-08-21 00:00:00,74460.33,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000181,INV0000181,CUST003709,Aditya Gupta,STORE217,2026-08-31 00:00:00,22605.2,PG14204054,Gateway_C,2026-08-31 00:00:00,22605.2,0.0,2026-08-31 00:00:00,22605.2,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000182,INV0000182,CUST004637,Priya Das,STORE075,2026-08-30 00:00:00,99320.3,PG24703418,Gateway_B,2026-08-30 00:00:00,99320.3,0.0,2026-08-31 00:00:00,99320.3,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000183,INV0000183,CUST001883,Vikram Patel,STORE116,2026-08-25 00:00:00,89746.97,PG82941473,Gateway_C,2026-08-25 00:00:00,89746.97,0.0,2026-08-27 00:00:00,89746.97,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000184,INV0000184,CUST000333,Pooja Kumar,STORE018,2026-08-15 00:00:00,13593.95,PG26221408,Gateway_B,2026-08-15 00:00:00,13593.95,0.0,2026-08-15 00:00:00,13593.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000185,INV0000185,CUST007256,Amit Nair,STORE180,2026-08-09 00:00:00,73627.4,PG40512322,Gateway_C,2026-08-09 00:00:00,73627.4,0.0,2026-08-11 00:00:00,73627.4,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000186,INV0000186,CUST003292,Rohan Reddy,STORE111,2026-08-16 00:00:00,94511.46,PG39696515,Gateway_C,2026-08-16 00:00:00,94511.46,0.0,2026-08-17 00:00:00,94511.46,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000187,INV0000187,CUST007366,Meera Iyer,STORE058,2026-08-26 00:00:00,45856.69,PG40326265,Gateway_A,2026-08-28 00:00:00,45856.69,0.0,2026-08-26 00:00:00,45856.69,0.0,SETTLED,2.0,100.0,HIGH_CONFIDENCE,DATE_MISMATCH
TX0000188,INV0000188,CUST006501,Kavya Kumar,STORE053,2026-08-15 00:00:00,92836.79,PG18061573,Gateway_B,2026-08-15 00:00:00,92836.79,0.0,2026-08-16 00:00:00,92836.79,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000189,INV0000189,CUST006569,Rohan Kapoor,STORE100,2026-08-02 00:00:00,46343.83,PG81808919,Gateway_A,2026-08-02 00:00:00,46343.83,0.0,2026-08-02 00:00:00,46343.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000190,INV0000190,CUST007267,Amit Gupta,STORE185,2026-08-08 00:00:00,9966.17,PG35270024,Gateway_C,2026-08-08 00:00:00,9966.17,0.0,2026-08-10 00:00:00,9966.17,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000191,INV0000191,CUST006217,Rahul Gupta,STORE005,2026-08-04 00:00:00,26025.31,PG21515876,Gateway_B,2026-08-04 00:00:00,26025.31,0.0,2026-08-04 00:00:00,26025.31,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000192,INV0000192,CUST002465,Neha Das,STORE002,2026-08-06 00:00:00,32447.27,PG65465606,Gateway_C,2026-08-06 00:00:00,32447.27,0.0,2026-08-08 00:00:00,32447.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000193,INV0000193,CUST008778,Vikram Mishra,STORE165,2026-08-24 00:00:00,15574.59,PG50334382,Gateway_A,2026-08-24 00:00:00,15574.59,0.0,2026-08-25 00:00:00,15574.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000194,INV0000194,CUST009352,Aditya Iyer,STORE031,2026-08-26 00:00:00,57489.66,PG89621748,Gateway_B,2026-08-25 00:00:00,57489.66,0.0,2026-08-27 00:00:00,57489.66,0.0,SETTLED,-1.0,100.0,HIGH_CONFIDENCE,MATCHED
TX0000195,INV0000195,CUST008248,Nikhil Das,STORE041,2026-08-03 00:00:00,3084.52,PG34451083,Gateway_C,2026-08-03 00:00:00,3084.52,0.0,2026-08-04 00:00:00,3084.52,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED
